Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per,Fifth_Pop,Fifth_Per
TMA-ZAIN-G-233,/MBC,BP,4.477,ENP,LB,4.388,WB,4.278,B,4.278,CF,4.268
TMA-ZAIN-G-234,/MBC,WB,4.339,ENP,SF,4.31,B,4.246,CR,4.182,ZFENP,4.17
TMA-ZAIN-G-235,/MBC,B,4.442,ENP,SW,4.395,TS,4.332,WB,4.327,ZFENP,4.308
TMA-ZAIN-G-236,/MBC,BP,4.851,ENP,B,4.701,SW,4.422,TS,4.3,LB,4.27
TMA-ZAIN-G-237,/MBC,BP,4.911,ENP,LB,4.382,B,4.238,TS,4.198,CC,4.154
TMA-ZAIN-G-238,/MBC,BP,4.99,ENP,LB,4.635,TS,4.454,B,4.367,CF,4.275
TMA-ZAIN-G-239,/MBC,B,4.307,ENP,TS,4.263,ZFENP,4.185,K,4.142,BP,4.14
TMA-ZAIN-G-240,/MBC,B,4.511,PB,LB,4.41,K,4.301,BP,4.246,SF,4.171
TMA-ZAIN-G-241,/MBC,LB,4.444,PB,K,4.393,BP,4.358,TS,4.34,WB,4.245
TMA-ZAIN-G-242,/MBC,BP,4.478,PB,B,4.33,BP,4.302,LB,4.269,BP,4.234
TMA-ZAIN-G-243,/MBC,B,4.391,PB,BP,4.345,BP,4.241,K,4.226,BP,4.215
TMA-ZAIN-G-244,/MBC,BP,4.492,PB,B,4.344,BP,4.295,LB,4.283,BP,4.234
TMA-ZAIN-G-245,/MBC,B,4.426,PB,BP,4.317,BP,4.196,FDSP,4.159,BP,4.157
TMA-ZAIN-G-246,/MBC,B,4.361,PB,SF,4.289,K,4.221,BP,4.173,LB,4.161
TMA-ZAIN-G-248,/MBC,K,4.584,PB,LB,4.358,B,4.307,TS,4.284,BP,4.263
TMA-ZAIN-G-249,/MBC,K,4.581,PB,LB,4.442,BP,4.349,B,4.309,ZFENP,4.118
TMA-ZAIN-G-250,/MBC,B,4.503,PB,BP,4.354,TS,4.279,K,4.204,ZFENP,4.151
TMA-ZAIN-G-251,/MBC,K,4.565,PB,B,4.418,LB,4.404,BP,4.363,TS,4.35
TMA-ZAIN-G-252,/MBC,B,4.455,PB,K,4.406,LB,4.373,TS,4.206,BP,4.195
TMA-ZAIN-G-253,/MBC,SF,4.535,CC,CC,4.302,SW,4.224,B,4.166,ZFO,4.157
TMA-ZAIN-G-254,/MBC,CC,4.516,CC,SF,4.364,WB,4.277,ZFO,4.266,ONF,4.157
TMA-ZAIN-G-255,/MBC,SF,4.502,CC,ZFO,4.374,B,4.214,CC,4.196,CR,4.121
TMA-ZAIN-G-256,/MBC,SF,4.636,CC,B,4.326,WB,4.237,CR,4.192,LB,4.134
TMA-ZAIN-G-257,/MBC,CC,4.391,CC,SF,4.353,ZFO,4.253,WB,4.207,B,4.178
TMA-ZAIN-G-258,/MBC,CNS,4.215,CC,TSP1,4.193,WB,4.188,B,4.168,ZFO,4.111
TMA-ZAIN-G-259,/MBC,WB,4.268,CC,ZFO,4.241,CC,4.231,SW,4.207,SF,4.162
TMA-ZAIN-G-260,/MBC,CC,4.38,CC,SF,4.374,WB,4.235,ZFO,4.209,CR,4.205
TMA-ZAIN-G-261,/MBC,CC,4.39,CC,SW,4.322,WB,4.279,B,4.167,ZFO,4.156
TMA-ZAIN-G-262,/MBC,WB,4.494,CC,TS,4.219,CC,4.211,B,4.209,SW,4.164
TMA-ZAIN-G-263,/MBC,SW,4.379,CC,B,4.378,ONF,4.264,SF,4.248,TS,4.245
TMA-ZAIN-G-264,/MBC,SF,4.434,CC,SW,4.238,CR,4.232,ZFO,4.226,CC,4.223
TMA-ZAIN-G-265,/MBC,SF,4.523,CC,SW,4.322,ZFO,4.259,CC,4.208,B,4.193
TMA-ZAIN-G-266,/MBC,SF,4.462,CC,CC,4.378,WB,4.239,B,4.187,CR,4.166
TMA-ZAIN-G-267,/MBC,BP,4.889,NWS_South,LB,4.854,CF,4.244,B,4.215,ZFENP,4.214
TMA-ZAIN-G-268,/MBC,CC,4.567,NWS_South,ZFO,4.261,SF,4.242,TS,4.22,B,4.216
TMA-ZAIN-G-269,/MBC,TS,4.764,NWS_South,LB,4.55,BP,4.389,WB,4.283,B,4.283
TMA-ZAIN-G-270,/MBC,SF,4.469,TS,WB,4.331,ZFSW2,4.315,B,4.276,ZFI,4.261
TMA-ZAIN-G-271,/MBC,TS,4.424,TS,SW,4.347,B,4.335,SF,4.324,ZFI,4.295
TMA-ZAIN-G-272,/MBC,TS,4.547,TS,B,4.311,SW,4.31,LB,4.293,ZFI,4.186
TMA-ZAIN-G-273,/MBC,LB,4.511,TS,TS,4.398,B,4.392,BP,4.334,ZFENP,4.267
TMA-ZAIN-G-274,/MBC,TS,4.575,TS,SF,4.546,B,4.459,ZFI,4.358,BP,4.334
TMA-ZAIN-G-275,/MBC,SF,4.63,TS,TS,4.45,B,4.378,ZFI,4.319,SW,4.198
TMA-ZAIN-G-276,/MBC,WB,4.553,TS,SW,4.428,TS,4.347,SF,4.279,B,4.211
TMA-ZAIN-G-277,/MBC,SF,4.499,TS,B,4.325,WB,4.323,ZFI,4.194,K,4.169
TMA-ZAIN-G-278,/MBC,B,4.403,TS,BP,4.278,SW,4.204,WB,4.132,BP,4.118
TMA-ZAIN-G-279,/MBC,TS,4.318,TS,B,4.296,WB,4.271,SF,4.178,BP,4.177
TMA-ZAIN-G-280,/MBC,K,4.567,TS,TS,4.417,B,4.243,LB,4.241,WB,4.174
TMA-ZAIN-G-281,/MBC,SF,4.683,TS,WB,4.393,TS,4.361,ZFI,4.307,B,4.287
TMA-ZAIN-G-282,/MBC,SF,4.456,TS,TS,4.287,B,4.261,ZFI,4.257,K,4.254
TMA-ZAIN-G-283,/MBC,TS,4.495,TS,K,4.354,B,4.25,WB,4.217,ZFI,4.192
TMA-ZAIN-G-284,/MBC,WB,4.559,TS,B,4.422,TS,4.399,SF,4.327,LB,4.279
TMA-ZAIN-G-285,/MBC,SF,4.528,TS,WB,4.442,B,4.437,TS,4.393,CR,4.376
TMA-ZAIN-G-286,/MBC,SW,4.521,TS,WB,4.396,CR,4.395,SF,4.368,B,4.359
TMA-ZAIN-G-287,/MBC,SF,4.547,TS,WB,4.546,SW,4.459,B,4.371,CR,4.335
TMA-ZAIN-G-288,/MBC,SF,4.606,TS,WB,4.509,SW,4.401,TS,4.378,B,4.283
TMA-ZAIN-G-289,/MBC,SF,4.775,TS,WB,4.636,SW,4.493,TS,4.447,B,4.424
TMA-ZAIN-G-290,/MBC,SF,4.995,TS,TS,4.595,WB,4.556,B,4.509,ZFI,4.439
TMA-ZAIN-G-291,/MBC,TS,4.761,TS,WB,4.623,SF,4.574,B,4.505,ZFI,4.336
TMA-ZAIN-G-292,/MBC,SF,4.584,TS,WB,4.379,TS,4.357,B,4.248,ZFI,4.238
TMA-ZAIN-G-293,/MBC,SF,4.612,NWS_South,B,4.531,SW,4.366,ZFI,4.252,TS,4.213
TMA-ZAIN-G-294,/MBC,ONF,4.474,NWS_North,BP,4.45,BP,4.373,BP,4.342,LB,4.284
TMA-ZAIN-G-295,/MBC,B,4.377,NWS_North,BP,4.328,FDSP,4.301,BP,4.275,ONF,4.229
TMA-ZAIN-G-296,/MBC,BP,4.878,NWS_North,LB,4.685,BP,4.43,ONF,4.307,TSP2,4.24
TMA-ZAIN-G-297,/MBC,BP,4.542,NWS_North,LB,4.393,TS,4.336,B,4.277,ONF,4.257
TMA-ZAIN-G-298,/MBC,ONF,4.567,NWS_North,BP,4.254,TS,4.246,BP,4.245,B,4.171
TMA-ZAIN-G-299,/MBC,B,4.504,NWS_North,TS,4.32,ONF,4.293,BP,4.111,ONF,4.093
TMA-ZAIN-G-301,/MBC,BP,4.475,NWS_North,BP,4.355,LB,4.343,B,4.33,ONF,4.294
TMA-ZAIN-G-302,/MBC,BP,4.565,NWS_North,FDSP,4.507,BP,4.499,B,4.456,ONF,4.435
TMA-ZAIN-G-303,/MBC,BP,4.415,NWS_North,BP,4.324,B,4.261,WB,4.212,TS,4.21
TMA-ZAIN-G-304,/MBC,B,4.615,NWS_North,BP,4.463,ONF,4.347,TSP2,4.278,BP,4.221
TMA-ZAIN-G-305,/MBC,BP,4.731,NWS_North,LB,4.519,B,4.349,ONF,4.326,BP,4.198
TMA-ZAIN-G-306,/MBC,K,4.352,NWS_South,BP,4.283,ONF,4.266,LB,4.204,TS,4.2
TMA-ZAIN-G-307,/MSBG,B,4.461,NA,BP,4.318,ONF,4.308,ONF,4.269,FDSP,4.236
TMA-ZAIN-G-308,/MSBG,BP,4.694,NA,LB,4.493,BP,4.409,ONF,4.376,BP,4.281
TMA-ZAIN-G-309,/MSBG,ZFO,4.331,NA,B,4.268,ONF,4.236,BP,4.227,BP,4.222
TMA-ZAIN-G-310,/MSBG,B,4.396,NA,BP,4.305,BP,4.274,LB,4.249,ONF,4.226
TMA-ZAIN-G-311,/MSBG,TS,4.326,NA,SF,4.274,B,4.196,SW,4.166,WB,4.148
TMA-ZAIN-G-312,/MSBG,ONF,4.37,NA,BP,4.346,TSP2,4.248,BP,4.21,B,4.145
TMA-ZAIN-G-313,/MSBG,B,4.599,NA,BP,4.374,BP,4.357,FDSP,4.279,TSP2,4.224
TMA-ZAIN-G-314,/MSBG,ONF,4.588,NA,BP,4.344,B,4.305,BP,4.264,ONF,4.216
TMA-ZAIN-G-315,/MSBG,B,4.586,NA,TS,4.407,SF,4.255,SW,4.164,CR,4.153
TMA-ZAIN-G-316,/MSBG,B,4.294,NA,BP,4.245,ZFO,4.185,ONF,4.173,TSP1,4.149
TMA-ZAIN-G-317,/MSBG,WB,4.586,NA,SF,4.408,CR,4.338,TS,4.263,ZFI,4.241
TMA-ZAIN-G-318,/MSBG,BP,4.533,NA,B,4.469,CF,4.395,TS,4.384,LB,4.371
TMA-ZAIN-G-319,/MSBG,B,4.473,NA,CF,4.397,BP,4.352,TS,4.317,CR,4.312
TMA-ZAIN-G-320,/MSBG,TS,4.393,NA,ZFI,4.348,B,4.335,WB,4.313,SF,4.272
TMA-ZAIN-G-321,/MSBG,WB,4.727,NA,TS,4.469,ZFENP,4.228,SF,4.174,ZFI,4.171
TMA-ZAIN-G-322,/AA,TS,4.571,NA,B,4.358,BP,4.288,ZFSW2,4.277,LB,4.255
TMA-ZAIN-G-323,/AA,BP,4.375,NA,ONF,4.341,BP,4.267,BP,4.23,TSP2,4.176
TMA-ZAIN-G-324,/HBG,B,4.489,NA,TS,4.462,ZFI,4.24,SF,4.215,ZFENP,4.202
TMA-ZAIN-G-325,/HBG,B,4.508,NA,BP,4.424,ZFENP,4.279,CR,4.248,LB,4.247
TMA-ZAIN-G-326,/FTBG,CNS,4.294,NA,B,4.139,ZFENP,4.113,ONF,4.093,TS,4.076
TMA-ZAIN-G-327,/FTBG,B,4.607,NA,BP,4.436,LB,4.223,BP,4.184,ONF,4.126
TMA-ZAIN-G-328,/FTBG,BP,4.289,NA,SF,4.203,BP,4.195,B,4.187,K,4.183
TMA-ZAIN-G-329,/FTBG,TS,4.952,NA,B,4.442,SW,4.223,K,4.217,CF,4.216
TMA-ZAIN-G-330,/FTBG,CC,4.281,NA,TS,4.275,CNS,4.217,ZFO,4.152,B,4.12
TMA-ZAIN-G-331,/FTBG,B,4.723,NA,TS,4.309,ZFW,4.251,SW,4.244,ZFI,4.211
TMA-ZAIN-G-332,/FTBG,TS,4.429,NA,B,4.414,ZFENP,4.196,ONF,4.146,CR,4.096
TMA-ZAIN-G-333,/UCBBG,B,4.356,NA,TS,4.278,BP,4.204,WB,4.151,ZFENP,4.145
TMA-ZAIN-G-334,/UCBBG,TS,4.571,NA,BP,4.421,LB,4.419,ZFENP,4.336,CF,4.235
TMA-ZAIN-G-335,/UCBBG,ZFO,4.511,NA,B,4.353,BP,4.318,CC,4.181,TSP2,4.147
TMA-ZAIN-G-336,/UCBBG,B,4.444,NA,TS,4.283,CC,4.237,ZFO,4.22,ZFSW2,4.159
TMA-ZAIN-G-337,/UCBBG,TS,4.449,NA,K,4.311,B,4.31,LB,4.238,SF,4.218
TMA-ZAIN-G-338,/UCBBG,K,4.643,NA,LB,4.289,B,4.243,BP,4.239,WB,4.171
TMA-ZAIN-G-339,/UCBBG,TS,4.503,NA,SW,4.435,B,4.283,WB,4.263,CR,4.182
TMA-ZAIN-G-340,/UCBBG,SF,4.796,NA,B,4.551,TS,4.441,ZFI,4.382,LB,4.362
TMA-ZAIN-G-341,/UCBBG,SF,4.498,NA,WB,4.407,B,4.323,SW,4.184,ZFI,4.18
TMA-ZAIN-G-342,/UCBBG,SF,4.315,NA,WB,4.314,B,4.303,SW,4.277,ZFW,4.179
TMA-ZAIN-G-343,/UCBBG,LB,4.34,NA,BP,4.337,B,4.318,K,4.304,SW,4.212
TMA-ZAIN-G-344,/UCBBG,K,4.43,NA,WB,4.23,B,4.22,LB,4.142,TS,4.129
TMA-ZAIN-G-345,/UCBBG,B,4.25,NA,LB,4.229,SW,4.225,ZFENP,4.154,BP,4.146
TMA-ZAIN-G-347,/GWL,SF,4.367,NA,K,4.367,B,4.274,BP,4.222,ZFI,4.186
TMA-ZAIN-G-348,/GWL,TS,4.484,NA,WB,4.435,SF,4.316,B,4.267,SW,4.204
TMA-ZAIN-G-349,/GWL,K,4.614,NA,WB,4.365,LB,4.261,B,4.216,BP,4.212
TMA-ZAIN-G-350,/GWL,WB,4.451,NA,SF,4.369,B,4.313,TS,4.189,ZFENP,4.155
TMA-ZAIN-G-351,/GWL,SF,4.636,NA,WB,4.434,B,4.386,ZFI,4.266,TS,4.175
TMA-ZAIN-G-352,/GWL,TS,4.741,NA,SF,4.486,B,4.381,WB,4.378,ZFI,4.339
TMA-ZAIN-G-353,/GWL,B,4.47,NA,TS,4.392,SF,4.337,WB,4.274,ZFI,4.243
TMA-ZAIN-G-354,/GWL,TS,4.534,NA,K,4.391,B,4.249,ZFI,4.149,LB,4.144
TMA-ZAIN-G-355,/GWL,TS,4.527,NA,WB,4.5,SF,4.364,B,4.265,ZFI,4.233
TMA-ZAIN-G-356,/GWL,LB,4.455,NA,K,4.424,BP,4.355,B,4.258,TS,4.132
TMA-ZAIN-G-357,/GWL,TS,4.411,NA,WB,4.27,K,4.218,SF,4.215,B,4.209
TMA-ZAIN-G-358,/GWL,SF,4.547,NA,WB,4.369,B,4.303,ZFI,4.215,ZFENP,4.129
TMA-ZAIN-G-359,/GWL,K,4.276,NA,B,4.236,WB,4.19,ZFI,4.17,TS,4.145
TMA-ZAIN-G-360,/HPLG,B,4.628,NWS_North,SF,4.429,TS,4.218,ZFW,4.19,ONF,4.12
TMA-ZAIN-G-361,/HPLG,B,4.621,NWS_North,TS,4.412,ONF,4.244,ZFI,4.183,BP,4.115
TMA-ZAIN-G-362,/HPLG,ONF,4.292,NWS_North,CNS,4.274,B,4.259,TSP1,4.259,TSP2,4.257
TMA-ZAIN-G-363,/HPLG,B,4.446,NWS_North,BP,4.343,ZFENP,4.211,FDSP,4.149,LB,4.126
TMA-ZAIN-G-364,/HPLG,B,4.387,NWS_North,ONF,4.371,ZFW,4.241,CR,4.14,SF,4.125
TMA-ZAIN-G-365,/HPLG,B,4.416,NWS_North,ONF,4.384,ONF,4.303,BP,4.204,BP,4.123
TMA-ZAIN-G-366,/HPLG,B,4.671,NWS_North,BP,4.309,FDSP,4.29,BP,4.202,ONF,4.134
TMA-ZAIN-G-367,/NBG,TS,4.644,NWS_South,B,4.523,BP,4.268,ZFENP,4.263,CR,4.127
TMA-ZAIN-G-368,/NBG,BP,4.549,NA,B,4.469,LB,4.364,TS,4.308,WB,4.298
TMA-ZAIN-G-369,/NBG,BP,5.011,NA,LB,4.589,BP,4.361,BP,4.282,ONF,4.266
TMA-ZAIN-G-370,/NBG,LB,4.999,NWS_South,BP,4.791,WB,4.216,BP,4.215,B,4.118
TMA-ZAIN-G-371,/NBG,ONF,4.387,NWS_South,B,4.294,CC,4.246,CR,4.241,ONF,4.212
TMA-ZAIN-G-372,/NBG,BP,4.392,NA,B,4.365,TS,4.307,WB,4.274,BP,4.22
TMA-ZAIN-G-373,/NBG,B,4.605,NWS_South,TS,4.231,TSP2,4.202,LB,4.17,BP,4.134
TMA-ZAIN-G-374,/NBG,BP,4.369,NWS_South,LB,4.312,BP,4.25,BP,4.211,ONF,4.21
TMA-ZAIN-G-376,/NBG,B,4.553,NWS_South,ONF,4.349,BP,4.304,TS,4.239,BP,4.156
TMA-ZAIN-G-377,/NBG,BP,4.722,NWS_South,BP,4.48,B,4.479,ONF,4.391,FDSP,4.34
TMA-ZAIN-G-378,/NBG,B,4.588,NA,TS,4.377,ZFI,4.227,ZFSW2,4.111,SF,4.104
TMA-ZAIN-G-379,/KWTFBG,WB,4.259,NA,SF,4.213,ZFENP,4.208,CR,4.204,CF,4.2
TMA-ZAIN-G-380,/KWTFBG,BP,4.395,NA,CF,4.227,ONF,4.194,B,4.185,TSP2,4.146
TMA-ZAIN-G-381,/KWTFBG,B,4.488,NA,BP,4.372,LB,4.347,TS,4.179,BP,4.161
TMA-ZAIN-G-382,/KWTFBG,B,4.84,NA,FDSP,4.362,BP,4.307,BP,4.291,SF,4.123
TMA-ZAIN-G-383,/KWTFBG,FDSP,4.629,NA,BP,4.475,ONF,4.47,BP,4.458,B,4.342
TMA-ZAIN-G-384,/KWTFBG,B,4.656,NA,SF,4.535,ZFO,4.258,TS,4.216,ONF,4.17
TMA-ZAIN-G-385,/KWTFBG,B,4.654,Key_West,BP,4.241,ZFENP,4.232,WB,4.203,BP,4.201
TMA-ZAIN-G-386,/KWTFBG,LB,4.96,Key_West,BP,4.803,TS,4.66,WB,4.449,ZFENP,4.304
TMA-ZAIN-G-387,/KWTFBG,TS,4.422,NA,CR,4.263,ZFENP,4.229,ONF,4.174,ZFI,4.171
