Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per,Fifth_Pop,Fifth_Per
TMA-ZAIN-G-228,/MBC,SF,99.952,ENP,W,0.044,ZFB,0.003,ZFTS,0.001,ZFSW1,0
TMA-ZAIN-G-229,/MBC,SF,99.964,ENP,W,0.036,ZFK,0,ZCF,0,ZFB,0
TMA-ZAIN-G-230,/MBC,SF,99.983,ENP,W,0.017,LB,0,ZCF,0,ZFENP,0
TMA-ZAIN-G-231,/MBC,SF,91.97,ENP,LB,4.797,ZCF,3.072,W,0.128,BP,0.021
TMA-ZAIN-G-232,/MBC,SF,97.072,ENP,W,2.926,ZFSW1,0.002,ZFI,0,LB,0
TMA-ZAIN-G-233,/MBC,SF,89.753,ENP,W,10.212,LB,0.034,ZFB,0,ZFK,0
TMA-ZAIN-G-234,/MBC,SF,99.55,ENP,W,0.45,ZFSW1,0,LB,0,ZFCR,0
TMA-ZAIN-G-235,/MBC,SF,84.927,ENP,W,15.065,ZFSW1,0.007,ZFCR,0.001,LB,0
TMA-ZAIN-G-236,/MBC,W,57.81,ENP,SF,40.681,ZFB,0.699,ZFSW1,0.385,LB,0.239
TMA-ZAIN-G-237,/MBC,SF,35.958,ENP,W,35.769,LB,15.025,BP,13.188,ZFK,0.048
TMA-ZAIN-G-238,/MBC,SF,71.305,ENP,LB,21.252,BP,4.52,W,2.866,ZCF,0.04
TMA-ZAIN-G-239,/MBC,SF,99.713,ENP,W,0.286,LB,0,ZFK,0,ZFSW1,0
TMA-ZAIN-G-240,/MBC,SF,98.907,PB,W,0.961,LB,0.126,ZFK,0.005,ZFB,0.001
TMA-ZAIN-G-241,/MBC,SF,99.88,PB,W,0.081,LB,0.036,ZFK,0.003,ZFCR,0
TMA-ZAIN-G-242,/MBC,SF,99.832,PB,W,0.129,LB,0.036,BP,0.002,ZFK,0.001
TMA-ZAIN-G-243,/MBC,SF,99.965,PB,W,0.032,ZFK,0.002,LB,0.001,ZFB,0
TMA-ZAIN-G-244,/MBC,SF,99.582,PB,W,0.322,LB,0.09,BP,0.005,ZFK,0.002
TMA-ZAIN-G-245,/MBC,SF,99.983,PB,W,0.016,ZFB,0,ZFK,0,LB,0
TMA-ZAIN-G-246,/MBC,SF,99.995,PB,W,0.004,ZFK,0,LB,0,ZFB,0
TMA-ZAIN-G-248,/MBC,SF,99.726,PB,W,0.201,ZFK,0.068,LB,0.005,ZFB,0
TMA-ZAIN-G-249,/MBC,SF,99.858,PB,W,0.067,ZFK,0.056,LB,0.018,ZFB,0
TMA-ZAIN-G-250,/MBC,SF,99.662,PB,W,0.332,ZFK,0.003,ZFB,0.002,LB,0.001
TMA-ZAIN-G-251,/MBC,SF,98.701,PB,W,1.096,ZFK,0.168,LB,0.034,ZFB,0.001
TMA-ZAIN-G-252,/MBC,SF,96.57,PB,W,3.379,LB,0.041,ZFK,0.009,ZFB,0
TMA-ZAIN-G-253,/MBC,SF,99.964,CC,W,0.036,ZFSW1,0,ZFCC,0,ZFCR,0
TMA-ZAIN-G-254,/MBC,SF,99.935,CC,W,0.065,ZFLTI,0,ZFCR,0,WB,0
TMA-ZAIN-G-255,/MBC,SF,99.969,CC,W,0.031,ZFLTI,0,ZFO,0,ZFSW1,0
TMA-ZAIN-G-256,/MBC,SF,99.958,CC,W,0.042,ZFCR,0,ZFB,0,LB,0
TMA-ZAIN-G-257,/MBC,SF,99.678,CC,W,0.322,ZFLTI,0,ZFO,0,WB,0
TMA-ZAIN-G-258,/MBC,SF,99.968,CC,W,0.031,ZFLTI,0.001,LB,0,ZFO,0
TMA-ZAIN-G-259,/MBC,SF,99.983,CC,W,0.017,ZFSW1,0,ZFLTI,0,ZFCR,0
TMA-ZAIN-G-260,/MBC,SF,99.933,CC,W,0.067,ZFSW1,0,ZFCR,0,ZFLTI,0
TMA-ZAIN-G-261,/MBC,SF,99.832,CC,W,0.167,ZFSW1,0.001,ZFCR,0,LB,0
TMA-ZAIN-G-262,/MBC,SF,99.461,CC,W,0.535,WB,0.002,ZFSW1,0.001,ZFCR,0
TMA-ZAIN-G-263,/MBC,SF,99.254,CC,W,0.697,ZFSW1,0.049,ZFB,0,ZFCR,0
TMA-ZAIN-G-264,/MBC,SF,99.978,CC,W,0.022,ZFSW1,0,ZFCR,0,ZFLTI,0
TMA-ZAIN-G-265,/MBC,SF,99.944,CC,W,0.056,ZFSW1,0,ZFLTI,0,ZFCR,0
TMA-ZAIN-G-266,/MBC,SF,99.714,CC,W,0.286,ZFSW1,0,ZFCR,0,WB,0
TMA-ZAIN-G-267,/MBC,LB,69.988,NWS_South,SF,27.125,BP,2.669,W,0.213,ZCF,0.003
TMA-ZAIN-G-268,/MBC,SF,99.959,NWS_South,W,0.041,ZFCC,0,ZFCR,0,ZFSW1,0
TMA-ZAIN-G-269,/MBC,SF,99.22,NWS_South,W,0.636,ZFTS,0.058,ZFSW1,0.026,ZFB,0.024
TMA-ZAIN-G-270,/MBC,SF,97.477,TS,W,2.519,ZFSW1,0.004,ZFI,0,ZFB,0
TMA-ZAIN-G-271,/MBC,SF,94.715,TS,W,5.076,ZFSW1,0.208,ZFI,0.001,ZFB,0
TMA-ZAIN-G-272,/MBC,SF,80.379,TS,W,19.144,ZFSW1,0.471,LB,0.003,ZFI,0.001
TMA-ZAIN-G-273,/MBC,SF,98.935,TS,W,1.052,ZFB,0.008,LB,0.003,ZFSW1,0.001
TMA-ZAIN-G-274,/MBC,SF,99.778,TS,W,0.215,ZFB,0.004,ZFI,0.002,ZFSW1,0.001
TMA-ZAIN-G-275,/MBC,SF,99.919,TS,W,0.081,ZFSW1,0,ZFI,0,ZFB,0
TMA-ZAIN-G-276,/MBC,SF,99.737,TS,W,0.145,ZFSW1,0.11,ZFCR,0.007,WB,0.001
TMA-ZAIN-G-277,/MBC,SF,99.839,TS,W,0.161,ZFB,0,ZFK,0,ZFSW1,0
TMA-ZAIN-G-278,/MBC,SF,96.868,TS,W,3.129,ZFB,0.002,ZFK,0.001,ZFSW1,0
TMA-ZAIN-G-279,/MBC,SF,99.701,TS,W,0.276,ZFSW1,0.019,ZFCR,0.002,ZFB,0.002
TMA-ZAIN-G-280,/MBC,SF,99.013,TS,W,0.888,ZFK,0.09,ZFSW1,0.005,ZFB,0.002
TMA-ZAIN-G-281,/MBC,SF,99.962,TS,W,0.036,ZFSW1,0.001,ZFI,0,ZFCR,0
TMA-ZAIN-G-282,/MBC,SF,99.785,TS,W,0.215,ZFSW1,0,ZFI,0,ZFK,0
TMA-ZAIN-G-283,/MBC,SF,98.738,TS,W,1.26,ZFSW1,0.001,ZFK,0,ZFI,0
TMA-ZAIN-G-284,/MBC,SF,99.503,TS,W,0.383,ZFB,0.076,WB,0.024,ZFCR,0.007
TMA-ZAIN-G-285,/MBC,SF,99.974,TS,W,0.013,ZFCR,0.011,ZFSW1,0.001,ZFB,0
TMA-ZAIN-G-286,/MBC,SF,99.866,TS,ZFCR,0.064,W,0.053,ZFSW1,0.017,ZFB,0
TMA-ZAIN-G-287,/MBC,SF,99.967,TS,W,0.027,ZFSW1,0.004,ZFCR,0.001,ZFB,0
TMA-ZAIN-G-288,/MBC,SF,99.743,TS,ZFCR,0.16,ZFSW1,0.076,W,0.016,WB,0.005
TMA-ZAIN-G-289,/MBC,SF,99.483,TS,ZFSW1,0.328,ZFCR,0.154,WB,0.019,W,0.015
TMA-ZAIN-G-290,/MBC,SF,99.986,TS,ZFSW1,0.004,W,0.004,ZFCR,0.003,ZFI,0.002
TMA-ZAIN-G-291,/MBC,SF,99.955,TS,W,0.016,ZFSW1,0.011,ZFCR,0.01,WB,0.003
TMA-ZAIN-G-292,/MBC,SF,99.954,TS,ZFCR,0.027,W,0.016,ZFI,0.001,ZFSW1,0.001
TMA-ZAIN-G-293,/MBC,SF,99.903,NWS_South,W,0.092,ZFSW1,0.005,ZFCR,0,ZFB,0
TMA-ZAIN-G-294,/MBC,SF,67.989,NWS_North,ONF,29.906,W,1.537,LB,0.267,BP2,0.129
TMA-ZAIN-G-295,/MBC,SF,95.328,NWS_North,W,4.669,LB,0.002,ONF,0,ZFLTI,0
TMA-ZAIN-G-296,/MBC,LB,75.392,NWS_North,SF,15.849,BP,3.696,ONF,3.488,BP2,0.542
TMA-ZAIN-G-297,/MBC,SF,96.612,NWS_North,W,2.094,LB,0.474,ONF,0.276,ZCF,0.249
TMA-ZAIN-G-298,/MBC,SF,89.386,NWS_North,ONF,8.165,W,2.395,LB,0.044,ZFK,0.002
TMA-ZAIN-G-299,/MBC,SF,99.704,NWS_North,ZFB,0.143,W,0.131,ONF,0.019,LB,0.001
TMA-ZAIN-G-301,/MBC,SF,96.781,NWS_North,ONF,1.605,W,1.216,LB,0.148,BP2,0.094
TMA-ZAIN-G-302,/MBC,SF,74.751,NWS_North,ONF,14.453,W,8.691,BP2,1.989,BP1,0.067
TMA-ZAIN-G-303,/MBC,SF,99.546,NWS_North,W,0.276,ZFK,0.049,BP2,0.031,BP1,0.027
TMA-ZAIN-G-304,/MBC,SF,82.721,NWS_North,ONF,10.75,W,4.116,BP2,1.366,ZFTSP2,0.504
TMA-ZAIN-G-305,/MBC,SF,80.398,NWS_North,ONF,10.027,W,4.574,LB,2.869,BP,1.997
TMA-ZAIN-G-306,/MBC,SF,99.925,NWS_South,W,0.036,LB,0.027,ZFK,0.011,ZFLTI,0
TMA-ZAIN-G-307,/MSBG,SF,93.444,NA,W,6.539,ZFB,0.01,ONF,0.005,ZFCR,0.001
TMA-ZAIN-G-308,/MSBG,SF,65.49,NA,LB,29.67,W,1.755,BP,1.551,ONF,1.419
TMA-ZAIN-G-309,/MSBG,SF,99.594,NA,W,0.402,ONF,0.002,ZFCR,0,ZFO,0
TMA-ZAIN-G-310,/MSBG,SF,90.623,NA,W,8.455,ZFB,0.605,LB,0.259,ONF,0.039
TMA-ZAIN-G-311,/MSBG,SF,99.99,NA,W,0.01,ZFSW1,0,ZCF,0,ZFLTI,0
TMA-ZAIN-G-312,/MSBG,SF,98.87,NA,ONF,0.622,W,0.479,ZFTSP2,0.01,ZFK,0.006
TMA-ZAIN-G-313,/MSBG,SF,99.602,NA,W,0.163,ZFB,0.077,ONF,0.077,BP2,0.034
TMA-ZAIN-G-314,/MSBG,SF,97.41,NA,W,1.631,ONF,0.955,ZFCR,0.002,ZFSW1,0.001
TMA-ZAIN-G-315,/MSBG,SF,99.833,NA,W,0.164,ZFB,0.002,ZFSW1,0,ZFCR,0
TMA-ZAIN-G-316,/MSBG,SF,97.888,NA,W,2.108,ZFSW1,0.003,ONF,0.001,ZFCR,0
TMA-ZAIN-G-317,/MSBG,SF,98.693,NA,ZFCR,0.928,W,0.189,WB,0.163,ZFENP,0.008
TMA-ZAIN-G-318,/MSBG,SF,99.871,NA,ZCF,0.055,ZFCR,0.031,W,0.015,LB,0.015
TMA-ZAIN-G-319,/MSBG,SF,99.978,NA,W,0.015,ZFCR,0.003,ZCF,0.002,LB,0.001
TMA-ZAIN-G-320,/MSBG,SF,99.809,NA,W,0.191,ZFK,0,ZFSW1,0,ZFI,0
TMA-ZAIN-G-321,/MSBG,SF,98.023,NA,W,1.942,WB,0.031,ZFSW1,0.003,ZFI,0
TMA-ZAIN-G-322,/AA,SF,62.853,NA,W,37.05,LB,0.056,ZFSW1,0.038,ZFCR,0.001
TMA-ZAIN-G-323,/AA,SF,97.692,NA,W,2.209,ONF,0.053,LB,0.03,BP,0.014
TMA-ZAIN-G-324,/HBG,SF,99.744,NA,W,0.242,ZFB,0.008,ZFCR,0.002,ZFI,0.002
TMA-ZAIN-G-325,/HBG,SF,99.891,NA,W,0.105,LB,0.003,ZFCR,0.001,BP,0
TMA-ZAIN-G-326,/FTBG,SF,98.101,NA,W,1.898,LB,0.001,ZFLTI,0,ZFK,0
TMA-ZAIN-G-327,/FTBG,SF,87.822,NA,W,12.133,ZFB,0.028,LB,0.016,BP,0.001
TMA-ZAIN-G-328,/FTBG,SF,99.995,NA,W,0.005,ZFK,0,ZFSW1,0,LB,0
TMA-ZAIN-G-329,/FTBG,SF,99.933,NA,W,0.061,LB,0.002,ZFK,0.001,ZFTS,0.001
TMA-ZAIN-G-330,/FTBG,SF,98.822,NA,W,1.17,ZFLTI,0.004,LB,0.003,ZFCC,0.001
TMA-ZAIN-G-331,/FTBG,SF,62.177,NA,W,37.815,ZFSW1,0.004,ZFB,0.003,ZFI,0
TMA-ZAIN-G-332,/FTBG,SF,98.478,NA,W,1.508,ZFSW1,0.004,ZFB,0.003,ZFCR,0.003
TMA-ZAIN-G-333,/UCBBG,SF,99.168,NA,W,0.83,LB,0.001,ZFCR,0,ZFSW1,0
TMA-ZAIN-G-334,/UCBBG,SF,75.711,NA,LB,21.875,ZFK,1.052,W,0.497,BP,0.298
TMA-ZAIN-G-335,/UCBBG,SF,93.825,NA,W,5.625,ZFO,0.528,ZFCR,0.008,ZFB,0.006
TMA-ZAIN-G-336,/UCBBG,SF,84.569,NA,W,15.43,ZFSW1,0,ZFLTI,0,ZFB,0
TMA-ZAIN-G-337,/UCBBG,SF,99.4,NA,W,0.595,ZFK,0.002,ZFSW1,0.001,ZFB,0.001
TMA-ZAIN-G-338,/UCBBG,SF,86.426,NA,W,9.304,ZFK,4.225,LB,0.027,ZFB,0.014
TMA-ZAIN-G-339,/UCBBG,SF,97.543,NA,W,1.659,ZFSW1,0.791,ZFCR,0.004,ZFI,0.002
TMA-ZAIN-G-340,/UCBBG,SF,99.789,NA,ZFB,0.113,W,0.09,ZFI,0.007,ZFENP,0
TMA-ZAIN-G-341,/UCBBG,SF,99.77,NA,W,0.229,ZFB,0,ZFSW1,0,WB,0
TMA-ZAIN-G-342,/UCBBG,SF,98.492,NA,W,1.508,ZFSW1,0,ZFK,0,ZFB,0
TMA-ZAIN-G-343,/UCBBG,SF,85.291,NA,W,14.691,ZFK,0.01,LB,0.007,ZFB,0.001
TMA-ZAIN-G-344,/UCBBG,SF,86.686,NA,W,13.272,ZFK,0.035,LB,0.004,ZFB,0.001
TMA-ZAIN-G-345,/UCBBG,SF,55.434,NA,W,44.559,ZFSW1,0.004,LB,0.002,ZFK,0
TMA-ZAIN-G-347,/GWL,SF,99.04,NA,W,0.96,ZFK,0,LB,0,ZFB,0
TMA-ZAIN-G-348,/GWL,SF,99.836,NA,W,0.159,ZFSW1,0.004,ZFI,0,ZFCR,0
TMA-ZAIN-G-349,/GWL,SF,98.438,NA,W,1.06,ZFK,0.481,WB,0.014,LB,0.003
TMA-ZAIN-G-350,/GWL,SF,99.619,NA,W,0.381,ZFK,0,ZFB,0,WB,0
TMA-ZAIN-G-351,/GWL,SF,99.67,NA,W,0.324,ZFB,0.005,ZFI,0,ZFSW1,0
TMA-ZAIN-G-352,/GWL,SF,99.852,NA,W,0.137,ZFSW1,0.006,ZFI,0.005,ZFB,0.001
TMA-ZAIN-G-353,/GWL,SF,99.9,NA,W,0.096,ZFSW1,0.002,ZFB,0.001,ZFI,0
TMA-ZAIN-G-354,/GWL,SF,97.508,NA,W,2.488,ZFK,0.002,LB,0.001,ZFSW1,0
TMA-ZAIN-G-355,/GWL,SF,99.781,NA,W,0.205,ZFSW1,0.012,ZFI,0.001,ZFB,0
TMA-ZAIN-G-356,/GWL,SF,77.306,NA,W,22.193,LB,0.349,ZFK,0.118,ZFB,0.022
TMA-ZAIN-G-357,/GWL,SF,99.365,NA,W,0.634,ZFSW1,0.001,ZFI,0,ZFCR,0
TMA-ZAIN-G-358,/GWL,SF,99.919,NA,W,0.081,ZFSW1,0,ZFB,0,ZFI,0
TMA-ZAIN-G-359,/GWL,SF,92.888,NA,W,7.111,ZFK,0,ONF,0,ZFI,0
TMA-ZAIN-G-360,/HPLG,SF,97.379,NWS_North,W,2.621,ZFB,0.001,ZFSW1,0,LB,0
TMA-ZAIN-G-361,/HPLG,SF,93.761,NWS_North,W,6.221,ZFB,0.01,ONF,0.007,ZFI,0.001
TMA-ZAIN-G-362,/HPLG,SF,90.982,NWS_North,W,7.958,ONF,0.637,ZFLTI,0.228,ZFB,0.089
TMA-ZAIN-G-363,/HPLG,SF,98.15,NWS_North,W,1.849,LB,0,BP,0,ZFB,0
TMA-ZAIN-G-364,/HPLG,SF,84.146,NWS_North,W,15.853,ONF,0.001,LB,0,ZFB,0
TMA-ZAIN-G-365,/HPLG,SF,97.012,NWS_North,W,2.872,ONF,0.102,ZFCR,0.004,ZFB,0.004
TMA-ZAIN-G-366,/HPLG,SF,98.365,NWS_North,W,1.588,ZFB,0.034,LB,0.012,BP,0
TMA-ZAIN-G-367,/NBG,SF,99.503,NWS_South,W,0.49,LB,0.004,ZFB,0.001,ZFK,0.001
TMA-ZAIN-G-368,/NBG,SF,87.323,NA,W,12.534,ZFB,0.075,LB,0.062,ZFCR,0.002
TMA-ZAIN-G-369,/NBG,LB,36.484,NA,SF,34.226,BP,27.928,ONF,0.692,ZFB,0.214
TMA-ZAIN-G-370,/NBG,LB,95.926,NWS_South,SF,3.485,BP,0.383,W,0.125,ZFENP,0.035
TMA-ZAIN-G-371,/NBG,SF,95.592,NWS_South,W,4.402,ZFCR,0.003,ONF,0.002,ZFSW1,0.001
TMA-ZAIN-G-372,/NBG,SF,95.651,NA,W,2.824,BP2,0.456,LB,0.298,ZFCR,0.238
TMA-ZAIN-G-373,/NBG,SF,98.139,NWS_South,W,1.831,LB,0.018,ZFB,0.008,ZFLTI,0.002
TMA-ZAIN-G-374,/NBG,SF,54.608,NWS_South,LB,29.452,ONF,10.326,W,3.066,ZFTSP2,0.876
TMA-ZAIN-G-376,/NBG,SF,97.673,NWS_South,W,1.442,ONF,0.829,ZFB,0.034,BP2,0.014
TMA-ZAIN-G-377,/NBG,SF,86.038,NWS_South,BP2,6.346,ONF,4.458,W,2.635,BP1,0.282
TMA-ZAIN-G-378,/NBG,SF,98.318,NA,W,1.682,LB,0,ZFB,0,ZFLTI,0
TMA-ZAIN-G-379,/KWTFBG,SF,99.937,NA,W,0.062,ZFCR,0,LB,0,ONF,0
TMA-ZAIN-G-380,/KWTFBG,SF,99.617,NA,W,0.375,LB,0.004,BP,0.002,ONF,0.001
TMA-ZAIN-G-381,/KWTFBG,SF,96.989,NA,W,2.956,ZFB,0.029,LB,0.021,ONF,0.003
TMA-ZAIN-G-382,/KWTFBG,SF,98.475,NA,W,1.077,ZFB,0.446,LB,0.001,ONF,0
TMA-ZAIN-G-383,/KWTFBG,SF,98.444,NA,W,1.431,ONF,0.124,BP2,0.001,BP1,0
TMA-ZAIN-G-384,/KWTFBG,SF,98.785,NA,W,1.215,ZFB,0,ONF,0,ZFSW1,0
TMA-ZAIN-G-385,/KWTFBG,SF,90.502,Key_West,W,8.314,LB,0.628,ZFB,0.415,ZFENP,0.074
TMA-ZAIN-G-386,/KWTFBG,LB,61.899,Key_West,SF,33.423,ZFENP,1.738,ZCF,1.266,ZFTS,0.74
TMA-ZAIN-G-387,/KWTFBG,SF,72.181,NA,W,27.22,LB,0.438,ZFCR,0.072,ONF,0.049
