Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0272,/MA,Magazine,26.231,Pryor,Pryor,25.069,Porter,24.883,Sugar_Loaf,23.816
QAc-G-0273,/MA,Magazine,25.984,Magazine,Pryor,25.009,Porter,24.763,Sugar_Loaf,24.244
QAc-G-0274,/MA,Porter,26.578,Pryor,Pryor,26.278,Magazine,24.628,Sugar_Loaf,22.516
QAc-G-0275,/UWBG,Magazine,26.13,Pyror,Sugar_Loaf,25.152,Pryor,24.857,Porter,23.861
QAc-G-0276,/FGT,Pryor,26.117,Magazine,Magazine,26.022,Sugar_Loaf,24.169,Porter,23.693
QAc-G-0279,/FGT,Magazine,26.172,Porter,Pryor,25.875,Porter,24.144,Sugar_Loaf,23.809
QAc-G-0280,/FGT,Magazine,26.204,Porter,Pryor,25.172,Sugar_Loaf,24.701,Porter,23.922
QAc-G-0281,/FGT,Magazine,25.768,Pryor,Pryor,25.168,Sugar_Loaf,24.69,Porter,24.374
QAc-G-0283,/MFBG,Magazine,25.454,Pryor,Porter,25.205,Sugar_Loaf,24.926,Pryor,24.414
QAc-G-0285,/CBG,Magazine,25.647,NA,Porter,24.871,Pryor,24.85,Sugar_Loaf,24.632
QAc-G-0286,/CBG,Pryor,26.526,NA,Magazine,25.473,Porter,24.21,Sugar_Loaf,23.791
QAc-G-0287,/CBG,Magazine,26.078,NA,Pryor,25.786,Porter,24.451,Sugar_Loaf,23.685
QAc-G-0288,/CBG,Magazine,26.173,NA,Pryor,25.651,Porter,24.32,Sugar_Loaf,23.857
QAc-G-0289,/CBG,Pryor,26.279,NA,Magazine,25.756,Porter,24.92,Sugar_Loaf,23.044
QAc-G-0290,/CBG,Porter,25.708,NA,Pryor,25.634,Magazine,25.495,Sugar_Loaf,23.163
QAc-G-0291,/CBG,Magazine,26.243,NA,Pryor,25.636,Porter,24.53,Sugar_Loaf,23.591
QAc-G-0292,/CBG,Magazine,26.841,NA,Pryor,25.044,Porter,24.55,Sugar_Loaf,23.565
QAc-G-0293,/CBG,Magazine,26.433,NA,Pryor,25.387,Sugar_Loaf,24.482,Porter,23.697
QAc-G-0294,/CBG,Magazine,25.984,NA,Sugar_Loaf,25.733,Porter,25.659,Pryor,22.624
QAc-G-0295,/CBG,Magazine,26.71,NA,Porter,24.939,Sugar_Loaf,24.178,Pryor,24.173
QAc-G-0296,/CBG,Pryor,25.602,NA,Magazine,25.41,Porter,24.827,Sugar_Loaf,24.161
QAc-G-0297,/CBG,Porter,25.903,NA,Magazine,25.214,Pryor,24.592,Sugar_Loaf,24.292
QAc-G-0298,/CBG,Magazine,25.697,NA,Porter,25.664,Sugar_Loaf,25.079,Pryor,23.56
QAc-G-0299,/CBG,Magazine,26.834,NA,Porter,25.382,Pryor,23.951,Sugar_Loaf,23.834
QAc-G-0300,/CBG,Porter,26.638,NA,Magazine,24.993,Sugar_Loaf,24.286,Pryor,24.083
QAc-G-0301,/CBG,Magazine,26.572,NA,Pryor,24.594,Porter,24.459,Sugar_Loaf,24.375
QAc-G-0302,/CBG,Magazine,25.611,NA,Porter,25.508,Sugar_Loaf,25.38,Pryor,23.501
QAc-G-0303,/CBG,Porter,25.944,NA,Magazine,25.785,Sugar_Loaf,24.27,Pryor,24.001
QAc-G-0304,/CBG,Magazine,26.515,NA,Pryor,25.898,Sugar_Loaf,23.958,Porter,23.629
QAc-G-0305,/CBG,Magazine,26.602,NA,Pryor,25.806,Porter,23.986,Sugar_Loaf,23.607
QAc-G-0306,/CBG,Magazine,25.577,NA,Pryor,25.483,Sugar_Loaf,24.956,Porter,23.984
QAc-G-0307,/CBG,Magazine,25.972,NA,Sugar_Loaf,24.954,Porter,24.559,Pryor,24.516
QAc-G-0308,/CBG,Magazine,26.267,NA,Sugar_Loaf,25.648,Pryor,24.102,Porter,23.982
QAc-G-0309,/CBG,Pryor,26.13,NA,Magazine,25.774,Porter,24.764,Sugar_Loaf,23.332
QAc-G-0310,/CBG,Pryor,26.162,NA,Magazine,25.469,Porter,24.991,Sugar_Loaf,23.378
QAc-G-0311,/CBG,Magazine,25.731,NA,Pryor,25.256,Sugar_Loaf,24.577,Porter,24.436
QAc-G-0312,/CBG,Magazine,26.459,NA,Pryor,24.944,Sugar_Loaf,24.51,Porter,24.088
QAc-G-0313,/CBG,Sugar_Loaf,25.328,NA,Magazine,25.202,Porter,25.01,Pryor,24.46
QAc-G-0314,/CBG,Porter,26.86,NA,Magazine,25.037,Sugar_Loaf,24.528,Pryor,23.575
QAc-G-0315,/CBG,Porter,27.521,NA,Pryor,24.539,Magazine,24.252,Sugar_Loaf,23.688
QAc-G-0316,/CBG,Porter,26.182,NA,Magazine,25.388,Pryor,25.005,Sugar_Loaf,23.425
