Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0272,/MA,Magazine,38.141,Pryor,Sugar_Loaf,25.419,Pryor,22.638,Porter,13.803
QAc-G-0273,/MA,Magazine,35.233,Magazine,Pryor,27.407,Sugar_Loaf,20.283,Porter,17.077
QAc-G-0274,/MA,Magazine,30.417,Pryor,Pryor,27.104,Porter,21.613,Sugar_Loaf,20.866
QAc-G-0275,/UWBG,Pryor,30.266,Pyror,Magazine,28.498,Sugar_Loaf,21.497,Porter,19.739
QAc-G-0276,/FGT,Magazine,32.121,Magazine,Sugar_Loaf,25.527,Pryor,24.389,Porter,17.963
QAc-G-0279,/FGT,Magazine,28.992,Porter,Pryor,28.827,Sugar_Loaf,22.142,Porter,20.038
QAc-G-0280,/FGT,Pryor,28.428,Porter,Magazine,28.303,Porter,22.453,Sugar_Loaf,20.816
QAc-G-0281,/FGT,Pryor,29.868,Pryor,Magazine,28.471,Sugar_Loaf,22.995,Porter,18.667
QAc-G-0283,/MFBG,Magazine,29.137,Pryor,Sugar_Loaf,27.751,Pryor,24.81,Porter,18.302
QAc-G-0285,/CBG,Magazine,36.359,NA,Pryor,24.974,Sugar_Loaf,22.286,Porter,16.382
QAc-G-0286,/CBG,Pryor,29.327,NA,Magazine,26.884,Porter,22.143,Sugar_Loaf,21.645
QAc-G-0287,/CBG,Pryor,27.314,NA,Magazine,26.937,Sugar_Loaf,23.07,Porter,22.679
QAc-G-0288,/CBG,Magazine,29.125,NA,Pryor,28.541,Sugar_Loaf,22.855,Porter,19.479
QAc-G-0289,/CBG,Pryor,27.908,NA,Magazine,27.452,Sugar_Loaf,24.314,Porter,20.326
QAc-G-0290,/CBG,Magazine,29.026,NA,Pryor,28.036,Sugar_Loaf,22.021,Porter,20.916
QAc-G-0291,/CBG,Magazine,37.108,NA,Pryor,24.172,Sugar_Loaf,22.548,Porter,16.172
QAc-G-0292,/CBG,Magazine,36.232,NA,Pryor,24.813,Sugar_Loaf,20.58,Porter,18.375
QAc-G-0293,/CBG,Magazine,34.101,NA,Pryor,25.13,Sugar_Loaf,23.483,Porter,17.286
QAc-G-0294,/CBG,Magazine,28.588,NA,Pryor,26.982,Porter,22.654,Sugar_Loaf,21.776
QAc-G-0295,/CBG,Sugar_Loaf,27.43,NA,Pryor,26.762,Magazine,24.35,Porter,21.458
QAc-G-0296,/CBG,Magazine,32.716,NA,Pryor,24.55,Sugar_Loaf,24.1,Porter,18.634
QAc-G-0297,/CBG,Magazine,30.493,NA,Pryor,29.091,Sugar_Loaf,22.051,Porter,18.365
QAc-G-0298,/CBG,Pryor,28.263,NA,Magazine,27.903,Sugar_Loaf,24.395,Porter,19.439
QAc-G-0299,/CBG,Porter,29.315,NA,Pryor,27.71,Sugar_Loaf,22.287,Magazine,20.688
QAc-G-0300,/CBG,Magazine,29.643,NA,Pryor,27.065,Sugar_Loaf,21.925,Porter,21.368
QAc-G-0301,/CBG,Magazine,29.52,NA,Sugar_Loaf,26.183,Pryor,25.666,Porter,18.631
QAc-G-0302,/CBG,Magazine,33.712,NA,Pryor,26.793,Sugar_Loaf,19.835,Porter,19.66
QAc-G-0303,/CBG,Magazine,37.27,NA,Pryor,21.974,Porter,20.683,Sugar_Loaf,20.073
QAc-G-0304,/CBG,Magazine,36.339,NA,Sugar_Loaf,23.485,Pryor,23.369,Porter,16.807
QAc-G-0305,/CBG,Magazine,29.233,NA,Pryor,26.608,Sugar_Loaf,25.747,Porter,18.412
QAc-G-0306,/CBG,Magazine,28.821,NA,Pryor,27.824,Sugar_Loaf,23.106,Porter,20.249
QAc-G-0307,/CBG,Magazine,31.723,NA,Pryor,28.976,Sugar_Loaf,20.45,Porter,18.852
QAc-G-0308,/CBG,Pryor,29.273,NA,Magazine,29.045,Sugar_Loaf,22.461,Porter,19.221
QAc-G-0309,/CBG,Pryor,32.112,NA,Porter,24.634,Magazine,23.288,Sugar_Loaf,19.966
QAc-G-0310,/CBG,Pryor,32.448,NA,Porter,24.047,Magazine,23.931,Sugar_Loaf,19.574
QAc-G-0311,/CBG,Magazine,29.835,NA,Pryor,29.45,Sugar_Loaf,21.604,Porter,19.112
QAc-G-0312,/CBG,Magazine,35.52,NA,Pryor,24.116,Sugar_Loaf,22.829,Porter,17.535
QAc-G-0313,/CBG,Pryor,30.744,NA,Magazine,28.93,Porter,21.231,Sugar_Loaf,19.095
QAc-G-0314,/CBG,Pryor,33.46,NA,Magazine,25.272,Porter,20.953,Sugar_Loaf,20.316
QAc-G-0315,/CBG,Pryor,30.688,NA,Magazine,28.051,Sugar_Loaf,20.653,Porter,20.607
QAc-G-0316,/CBG,Pryor,33.446,NA,Magazine,24.924,Porter,22.199,Sugar_Loaf,19.431
