Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per,Fifth_Pop,Fifth_Per
TMA-ZAIN-G-236,/MBC,B,5.467,ENP,CR,4.882,TS,4.806,BP,4.77,SW,4.728
TMA-ZAIN-G-237,/MBC,B,4.74,ENP,CR,4.589,BP,4.558,CF,4.498,ENP,4.478
TMA-ZAIN-G-238,/MBC,CF,4.992,ENP,BP,4.795,TS,4.768,LB,4.762,B,4.642
TMA-ZAIN-G-239,/MBC,B,4.767,ENP,CR,4.757,TS,4.617,ENP,4.484,CF,4.479
TMA-ZAIN-G-240,/MBC,B,4.923,PB,CR,4.625,LB,4.587,CF,4.428,TSP,4.249
TMA-ZAIN-G-241,/MBC,CF,4.695,PB,CR,4.671,ENP,4.554,B,4.53,TS,4.435
TMA-ZAIN-G-242,/MBC,B,4.736,PB,CR,4.598,CF,4.535,BP,4.446,ENP,4.39
TMA-ZAIN-G-243,/MBC,B,4.866,PB,CR,4.58,CF,4.449,ENP,4.362,BP,4.358
TMA-ZAIN-G-244,/MBC,B,4.835,PB,CR,4.632,BP,4.487,CF,4.479,TSP,4.423
TMA-ZAIN-G-245,/MBC,B,4.974,PB,CR,4.53,BP,4.506,TSP,4.467,BP,4.467
TMA-ZAIN-G-246,/MBC,B,4.749,PB,SF,4.515,CR,4.497,CF,4.415,ENP,4.297
TMA-ZAIN-G-248,/MBC,B,4.689,PB,CR,4.617,TS,4.572,ENP,4.457,CF,4.395
TMA-ZAIN-G-249,/MBC,B,4.714,PB,CR,4.561,ENP,4.424,CF,4.421,LB,4.397
TMA-ZAIN-G-250,/MBC,B,5.159,PB,CR,4.717,TS,4.564,ENP,4.482,CF,4.48
TMA-ZAIN-G-251,/MBC,B,4.949,PB,TS,4.702,CR,4.683,ENP,4.531,CF,4.427
TMA-ZAIN-G-252,/MBC,B,4.82,PB,CR,4.578,TS,4.384,CF,4.381,ENP,4.372
TMA-ZAIN-G-253,/MBC,CR,4.816,CC,SF,4.758,SW,4.581,ZFO,4.454,B,4.436
TMA-ZAIN-G-254,/MBC,CR,5.047,CC,SF,4.675,WB,4.6,ZFCC,4.581,ZFO,4.576
TMA-ZAIN-G-255,/MBC,CR,4.836,CC,ZFO,4.749,SF,4.696,B,4.51,SW,4.38
TMA-ZAIN-G-256,/MBC,SF,5.205,CC,CR,5.032,B,4.654,CF,4.514,WB,4.415
TMA-ZAIN-G-257,/MBC,CR,4.947,CC,SF,4.695,B,4.486,ZFO,4.465,WB,4.432
TMA-ZAIN-G-258,/MBC,CF,4.564,CC,B,4.508,CR,4.507,WB,4.477,TSP,4.471
TMA-ZAIN-G-259,/MBC,CR,4.759,CC,CF,4.523,WB,4.429,ZFO,4.395,B,4.378
TMA-ZAIN-G-260,/MBC,CR,5.091,CC,SF,4.682,CF,4.483,B,4.413,SW,4.41
TMA-ZAIN-G-261,/MBC,CR,4.867,CC,CF,4.561,SW,4.539,WB,4.475,B,4.43
TMA-ZAIN-G-262,/MBC,CR,4.821,CC,WB,4.794,TS,4.597,CF,4.546,ENP,4.383
TMA-ZAIN-G-263,/MBC,B,4.713,CC,SW,4.702,CR,4.674,TS,4.543,SF,4.506
TMA-ZAIN-G-264,/MBC,CR,5.002,CC,SF,4.683,ZFO,4.584,CF,4.538,SW,4.485
TMA-ZAIN-G-265,/MBC,CR,4.974,CC,SF,4.792,SW,4.716,ZFO,4.646,B,4.507
TMA-ZAIN-G-266,/MBC,CR,5.02,CC,SF,4.784,SW,4.503,B,4.448,CF,4.445
TMA-ZAIN-G-267,/MBC,LB,5.29,NWS_South,CF,5.01,BP,4.942,ENP,4.783,CR,4.725
TMA-ZAIN-G-268,/MBC,CR,4.866,NWS_South,TS,4.755,B,4.561,SF,4.558,ZFCC,4.462
TMA-ZAIN-G-269,/MBC,TS,5.503,NWS_South,CF,4.773,CR,4.688,B,4.687,ENP,4.576
TMA-ZAIN-G-270,/MBC,SW,4.728,TS,B,4.654,WB,4.631,CR,4.604,SF,4.551
TMA-ZAIN-G-271,/MBC,SW,4.892,TS,TS,4.72,B,4.665,CR,4.589,CF,4.538
TMA-ZAIN-G-272,/MBC,TS,4.753,TS,SW,4.743,B,4.627,CR,4.574,CF,4.525
TMA-ZAIN-G-273,/MBC,B,4.87,TS,CF,4.867,CR,4.669,ENP,4.585,TS,4.534
TMA-ZAIN-G-274,/MBC,TS,5.031,TS,B,4.837,CF,4.731,SF,4.68,CR,4.586
TMA-ZAIN-G-275,/MBC,TS,4.832,TS,SF,4.792,B,4.736,CF,4.679,CR,4.571
TMA-ZAIN-G-276,/MBC,WB,5.053,TS,CR,4.878,SW,4.847,TS,4.673,B,4.628
TMA-ZAIN-G-277,/MBC,SF,4.763,TS,B,4.755,CR,4.75,CF,4.673,WB,4.597
TMA-ZAIN-G-278,/MBC,B,4.783,TS,CR,4.638,CF,4.634,SW,4.33,WB,4.305
TMA-ZAIN-G-279,/MBC,TS,4.739,TS,B,4.627,CR,4.609,WB,4.549,SF,4.385
TMA-ZAIN-G-280,/MBC,TS,4.883,TS,CR,4.625,B,4.551,CF,4.482,WB,4.342
TMA-ZAIN-G-281,/MBC,SF,4.992,TS,TS,4.858,CR,4.766,WB,4.72,B,4.678
TMA-ZAIN-G-282,/MBC,CR,4.678,TS,B,4.657,CF,4.652,TS,4.632,SF,4.583
TMA-ZAIN-G-283,/MBC,TS,4.754,TS,CR,4.622,B,4.597,CF,4.533,SW,4.409
TMA-ZAIN-G-284,/MBC,CF,5.053,TS,WB,4.811,ENP,4.774,SF,4.764,B,4.762
TMA-ZAIN-G-285,/MBC,CR,5.167,TS,SF,5.085,CF,4.878,TS,4.864,B,4.785
TMA-ZAIN-G-286,/MBC,CR,5.212,TS,CF,4.892,SF,4.791,SW,4.747,B,4.715
TMA-ZAIN-G-287,/MBC,SF,5.319,TS,CR,5.221,SW,4.935,B,4.727,WB,4.68
TMA-ZAIN-G-288,/MBC,WB,5.011,TS,CR,4.945,CF,4.886,TS,4.847,SF,4.735
TMA-ZAIN-G-289,/MBC,WB,5.35,TS,CR,4.979,SF,4.883,SW,4.792,TS,4.653
TMA-ZAIN-G-290,/MBC,SF,5.372,TS,WB,5.056,TS,4.997,CR,4.861,B,4.793
TMA-ZAIN-G-291,/MBC,TS,5.134,TS,WB,4.956,SF,4.953,CR,4.906,B,4.813
TMA-ZAIN-G-292,/MBC,TS,4.99,TS,CF,4.978,CR,4.933,SF,4.863,WB,4.803
TMA-ZAIN-G-293,/MBC,CR,4.886,NWS_South,SF,4.849,B,4.753,SW,4.714,TS,4.544
TMA-ZAIN-G-294,/MBC,B,4.821,NWS_North,ONF,4.686,TSP,4.61,CR,4.605,BP,4.553
TMA-ZAIN-G-295,/MBC,B,4.9,NWS_North,CR,4.812,TSP,4.361,BP,4.3,CF,4.274
TMA-ZAIN-G-296,/MBC,LB,4.98,NWS_North,B,4.721,CF,4.715,CR,4.616,BP,4.583
TMA-ZAIN-G-297,/MBC,CF,5.037,NWS_North,ENP,4.945,B,4.799,CR,4.747,TS,4.58
TMA-ZAIN-G-298,/MBC,ONF,4.761,NWS_North,CR,4.624,TS,4.561,B,4.551,CF,4.506
TMA-ZAIN-G-299,/MBC,B,5.29,NWS_North,ONF,4.704,TS,4.7,CR,4.545,BP,4.379
TMA-ZAIN-G-301,/MBC,B,4.965,NWS_North,CF,4.652,BP,4.642,CR,4.613,TSP,4.507
TMA-ZAIN-G-302,/MBC,B,5,NWS_North,CR,4.813,BP,4.75,BP,4.524,ONF,4.482
TMA-ZAIN-G-303,/MBC,B,4.797,NWS_North,CR,4.693,BP,4.645,WB,4.614,TSP,4.425
TMA-ZAIN-G-304,/MBC,B,5.255,NWS_North,BP,4.883,TSP,4.65,CR,4.577,ONF,4.48
TMA-ZAIN-G-305,/MBC,CF,4.984,NWS_North,B,4.805,ENP,4.75,CR,4.623,LB,4.384
TMA-ZAIN-G-306,/MBC,CR,4.525,NWS_South,CF,4.494,TS,4.479,ONF,4.37,TSP,4.337
TMA-ZAIN-G-307,/MSBG,B,5.194,NA,CR,4.913,ONF,4.459,BP,4.358,ZFW,4.246
TMA-ZAIN-G-308,/MSBG,B,4.794,NA,BP,4.597,CR,4.568,LB,4.549,CF,4.452
TMA-ZAIN-G-309,/MSBG,CR,4.94,NA,B,4.829,ONF,4.49,CF,4.415,ZFO,4.377
TMA-ZAIN-G-310,/MSBG,B,5.162,NA,BP,4.6,CR,4.461,TSP,4.457,ONF,4.339
TMA-ZAIN-G-311,/MSBG,TS,4.789,NA,CF,4.58,B,4.559,CR,4.484,WB,4.383
TMA-ZAIN-G-312,/MSBG,CR,4.617,NA,B,4.598,TSP,4.489,BP,4.484,ONF,4.477
TMA-ZAIN-G-313,/MSBG,B,5.142,NA,BP,4.887,BP,4.727,TSP,4.706,CR,4.528
TMA-ZAIN-G-314,/MSBG,CR,4.838,NA,B,4.824,ONF,4.729,CF,4.41,TS,4.388
TMA-ZAIN-G-315,/MSBG,B,5.378,NA,TS,5.175,CR,4.999,CF,4.624,SF,4.578
TMA-ZAIN-G-316,/MSBG,CR,4.835,NA,B,4.626,TS,4.581,CF,4.41,SW,4.321
TMA-ZAIN-G-317,/MSBG,CF,5.335,NA,CR,5.322,WB,5.168,TS,4.929,ENP,4.792
TMA-ZAIN-G-318,/MSBG,CF,5.242,NA,B,5.066,CR,5.027,ENP,4.708,TS,4.646
TMA-ZAIN-G-319,/MSBG,CR,5.25,NA,CF,5.203,B,5.04,ENP,4.65,TS,4.49
TMA-ZAIN-G-320,/MSBG,CR,4.86,NA,B,4.696,SF,4.673,TS,4.623,CF,4.596
TMA-ZAIN-G-321,/MSBG,WB,5.047,NA,CF,4.706,ENP,4.677,CR,4.609,TS,4.461
TMA-ZAIN-G-322,/AA,B,4.893,NA,TS,4.863,CR,4.745,CF,4.604,ENP,4.567
TMA-ZAIN-G-323,/AA,B,4.682,NA,CR,4.67,TSP,4.529,CF,4.525,ONF,4.524
TMA-ZAIN-G-324,/HBG,B,4.922,NA,CR,4.775,TS,4.581,ENP,4.429,CF,4.422
TMA-ZAIN-G-325,/HBG,CR,5.053,NA,B,4.949,CF,4.9,ENP,4.607,SF,4.336
TMA-ZAIN-G-326,/FTBG,B,4.652,NA,CR,4.647,CF,4.504,ENP,4.436,ZFO,4.211
TMA-ZAIN-G-327,/FTBG,B,5.31,NA,CR,4.957,CF,4.5,TS,4.435,ENP,4.386
TMA-ZAIN-G-328,/FTBG,CR,4.67,NA,B,4.551,BP,4.484,TSP,4.452,BP,4.408
TMA-ZAIN-G-329,/FTBG,TS,5.425,NA,B,5.287,CF,4.732,CR,4.702,ENP,4.509
TMA-ZAIN-G-330,/FTBG,TS,4.714,NA,B,4.598,CR,4.551,CF,4.415,ZFCC,4.369
TMA-ZAIN-G-331,/FTBG,B,5.38,NA,CR,4.987,SW,4.646,ZFW,4.633,TS,4.608
TMA-ZAIN-G-332,/FTBG,B,4.813,NA,CR,4.679,TS,4.556,CF,4.404,BP,4.359
TMA-ZAIN-G-333,/UCBBG,CR,4.886,NA,CF,4.746,TS,4.707,B,4.702,ENP,4.485
TMA-ZAIN-G-334,/UCBBG,CF,4.878,NA,LB,4.809,CR,4.745,TS,4.714,ENP,4.695
TMA-ZAIN-G-335,/UCBBG,B,5.199,NA,CR,4.97,ZFO,4.78,BP,4.349,ENP,4.343
TMA-ZAIN-G-336,/UCBBG,B,5.112,NA,CR,4.683,ZFO,4.6,TS,4.517,ZFW,4.404
TMA-ZAIN-G-337,/UCBBG,TS,4.966,NA,CR,4.866,CF,4.642,B,4.639,SF,4.389
TMA-ZAIN-G-338,/UCBBG,CR,4.644,NA,B,4.503,WB,4.394,CF,4.375,ZFK,4.337
TMA-ZAIN-G-339,/UCBBG,TS,4.995,NA,CR,4.875,B,4.728,SW,4.688,CF,4.544
TMA-ZAIN-G-340,/UCBBG,SF,5.169,NA,CF,5.038,B,4.993,ENP,4.823,TS,4.815
TMA-ZAIN-G-341,/UCBBG,WB,4.957,NA,CF,4.905,CR,4.821,SF,4.817,B,4.764
TMA-ZAIN-G-342,/UCBBG,CR,4.729,NA,SF,4.654,B,4.614,CF,4.573,SW,4.524
TMA-ZAIN-G-343,/UCBBG,B,4.673,NA,CF,4.556,CR,4.515,ENP,4.385,SW,4.368
TMA-ZAIN-G-344,/UCBBG,CR,4.677,NA,B,4.575,CF,4.443,WB,4.374,ENP,4.332
TMA-ZAIN-G-345,/UCBBG,B,4.606,NA,CR,4.587,SW,4.561,CF,4.482,ENP,4.382
TMA-ZAIN-G-347,/GWL,CF,4.711,NA,B,4.675,CR,4.592,SF,4.471,ENP,4.418
TMA-ZAIN-G-348,/GWL,TS,4.909,NA,CR,4.764,B,4.646,SF,4.593,WB,4.579
TMA-ZAIN-G-349,/GWL,WB,4.719,NA,CR,4.681,CF,4.569,B,4.458,ENP,4.351
TMA-ZAIN-G-350,/GWL,SF,4.888,NA,CR,4.878,WB,4.651,B,4.646,CF,4.635
TMA-ZAIN-G-351,/GWL,SF,5.046,NA,WB,4.824,B,4.733,CF,4.695,CR,4.693
TMA-ZAIN-G-352,/GWL,TS,5.31,NA,SF,4.802,B,4.77,CR,4.639,SW,4.533
TMA-ZAIN-G-353,/GWL,B,4.759,NA,TS,4.703,CR,4.673,SF,4.65,WB,4.567
TMA-ZAIN-G-354,/GWL,TS,4.824,NA,CR,4.613,B,4.597,CF,4.486,ENP,4.343
TMA-ZAIN-G-355,/GWL,TS,4.973,NA,WB,4.691,CR,4.685,SF,4.677,B,4.594
TMA-ZAIN-G-356,/GWL,CR,4.67,NA,B,4.656,CF,4.561,LB,4.51,ENP,4.427
TMA-ZAIN-G-357,/GWL,TS,4.732,NA,CR,4.677,B,4.591,SW,4.456,CF,4.449
TMA-ZAIN-G-358,/GWL,SF,4.776,NA,CR,4.768,B,4.715,WB,4.617,CF,4.564
TMA-ZAIN-G-359,/GWL,B,4.63,NA,CR,4.621,ENP,4.37,CF,4.345,SW,4.272
TMA-ZAIN-G-360,/HPLG,B,5.35,NWS_North,CR,4.947,SF,4.679,CF,4.299,TS,4.276
TMA-ZAIN-G-361,/HPLG,B,5.139,NWS_North,CR,4.539,TS,4.483,TSP,4.379,BP,4.323
TMA-ZAIN-G-362,/HPLG,B,4.996,NWS_North,CR,4.495,TSP,4.431,TSP,4.4,ONF,4.381
TMA-ZAIN-G-363,/HPLG,B,4.944,NWS_North,CR,4.855,CF,4.546,ENP,4.451,TS,4.186
TMA-ZAIN-G-364,/HPLG,B,5.14,NWS_North,CR,5.056,ONF,4.538,CF,4.469,SF,4.238
TMA-ZAIN-G-365,/HPLG,B,4.881,NWS_North,CR,4.855,ONF,4.714,CF,4.305,TS,4.273
TMA-ZAIN-G-366,/HPLG,B,5.609,NWS_North,CR,4.827,BP,4.466,BP,4.353,TSP,4.27
TMA-ZAIN-G-367,/NBG,B,4.869,NWS_South,CR,4.75,CF,4.602,TS,4.598,ENP,4.578
TMA-ZAIN-G-368,/NBG,CF,5.071,NA,CR,4.984,B,4.765,ENP,4.593,WB,4.5
TMA-ZAIN-G-369,/NBG,B,4.881,NA,LB,4.694,BP,4.655,CR,4.643,BP,4.62
TMA-ZAIN-G-370,/NBG,LB,5.19,NWS_South,BP,4.597,CF,4.558,CR,4.528,B,4.467
TMA-ZAIN-G-371,/NBG,CR,5.153,NWS_South,B,4.926,SW,4.584,ZFO,4.355,CF,4.338
TMA-ZAIN-G-372,/NBG,WB,4.753,NA,CR,4.661,BP,4.644,B,4.619,TS,4.421
TMA-ZAIN-G-373,/NBG,B,5.089,NWS_South,CR,4.584,CF,4.525,TSP,4.481,ENP,4.337
TMA-ZAIN-G-374,/NBG,BP,4.809,NWS_South,CR,4.782,CF,4.624,TSP,4.518,ENP,4.513
TMA-ZAIN-G-376,/NBG,B,4.979,NWS_South,BP,4.781,ONF,4.601,TSP,4.507,CR,4.473
TMA-ZAIN-G-377,/NBG,BP,5.05,NWS_South,CR,4.839,B,4.796,BP,4.63,ONF,4.365
TMA-ZAIN-G-378,/NBG,B,5.244,NA,TS,4.741,CR,4.589,CF,4.492,ENP,4.385
TMA-ZAIN-G-379,/KWTFBG,CR,5.061,NA,CF,4.885,TS,4.709,B,4.591,SF,4.519
TMA-ZAIN-G-380,/KWTFBG,CF,4.764,NA,B,4.682,CR,4.646,ENP,4.452,TS,4.45
TMA-ZAIN-G-381,/KWTFBG,B,5.246,NA,CF,4.84,CR,4.716,ENP,4.618,TSP,4.444
TMA-ZAIN-G-382,/KWTFBG,B,5.601,NA,CR,4.887,BP,4.705,BP,4.57,ZFFDSP,4.482
TMA-ZAIN-G-383,/KWTFBG,CR,4.876,NA,B,4.851,BP,4.701,ZFFDSP,4.694,BP,4.633
TMA-ZAIN-G-384,/KWTFBG,B,5.231,NA,CR,4.976,SF,4.881,ZFO,4.483,SW,4.392
TMA-ZAIN-G-385,/KWTFBG,B,4.955,Key_West,CR,4.816,BP,4.524,CF,4.452,ENP,4.425
TMA-ZAIN-G-386,/KWTFBG,TS,5.12,Key_West,WB,5.016,CF,4.882,LB,4.824,CR,4.72
TMA-ZAIN-G-387,/KWTFBG,CR,5.075,NA,TS,4.847,ONF,4.763,CF,4.61,ENP,4.518
