Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0273,/MA,Pryor,25.813,Magazine,Magazine,25.368,Porter,24.87,Sugar_Loaf,23.949
QAc-G-0274,/MA,Pryor,26.493,Pryor,Porter,25.958,Magazine,24.411,Sugar_Loaf,23.138
QAc-G-0275,/UWBG,Pryor,25.762,Pyror,Magazine,25.249,Sugar_Loaf,24.642,Porter,24.347
QAc-G-0276,/FGT,Magazine,25.651,Magazine,Pryor,25.542,Sugar_Loaf,24.441,Porter,24.365
QAc-G-0279,/FGT,Magazine,25.688,Porter,Pryor,25.394,Porter,24.827,Sugar_Loaf,24.09
QAc-G-0280,/FGT,Magazine,25.733,Porter,Pryor,24.852,Porter,24.82,Sugar_Loaf,24.596
QAc-G-0281,/FGT,Pryor,25.726,Pryor,Magazine,25.052,Porter,24.691,Sugar_Loaf,24.532
QAc-G-0283,/MFBG,Porter,25.298,Pryor,Sugar_Loaf,25.038,Pryor,24.968,Magazine,24.696
QAc-G-0285,/CBG,Pryor,25.337,NA,Porter,25.193,Magazine,25.067,Sugar_Loaf,24.404
QAc-G-0286,/CBG,Pryor,26.104,NA,Magazine,24.977,Porter,24.828,Sugar_Loaf,24.091
QAc-G-0287,/CBG,Pryor,25.852,NA,Magazine,25.243,Porter,25.096,Sugar_Loaf,23.809
QAc-G-0288,/CBG,Pryor,25.611,NA,Magazine,25.357,Porter,24.962,Sugar_Loaf,24.07
QAc-G-0289,/CBG,Pryor,25.858,NA,Magazine,25.488,Porter,25.172,Sugar_Loaf,23.482
QAc-G-0290,/CBG,Porter,25.735,NA,Pryor,25.354,Magazine,25.261,Sugar_Loaf,23.651
QAc-G-0291,/CBG,Pryor,25.931,NA,Magazine,25.415,Porter,25.101,Sugar_Loaf,23.553
QAc-G-0292,/CBG,Magazine,25.872,NA,Pryor,25.448,Porter,25.015,Sugar_Loaf,23.665
QAc-G-0293,/CBG,Magazine,25.804,NA,Pryor,25.326,Sugar_Loaf,24.5,Porter,24.37
QAc-G-0294,/CBG,Porter,25.84,NA,Sugar_Loaf,25.472,Magazine,24.936,Pryor,23.753
QAc-G-0295,/CBG,Magazine,25.737,NA,Porter,24.856,Pryor,24.808,Sugar_Loaf,24.599
QAc-G-0296,/CBG,Pryor,25.246,NA,Porter,25.056,Magazine,24.919,Sugar_Loaf,24.779
QAc-G-0297,/CBG,Porter,25.209,NA,Magazine,25.165,Pryor,25.113,Sugar_Loaf,24.513
QAc-G-0298,/CBG,Porter,25.594,NA,Magazine,25.145,Sugar_Loaf,24.779,Pryor,24.483
QAc-G-0299,/CBG,Magazine,26.082,NA,Porter,25.014,Pryor,24.82,Sugar_Loaf,24.083
QAc-G-0300,/CBG,Porter,25.801,NA,Magazine,24.776,Pryor,24.771,Sugar_Loaf,24.652
QAc-G-0301,/CBG,Magazine,25.944,NA,Pryor,25.088,Porter,24.584,Sugar_Loaf,24.384
QAc-G-0302,/CBG,Porter,25.606,NA,Sugar_Loaf,25.126,Magazine,25.01,Pryor,24.258
QAc-G-0303,/CBG,Porter,25.408,NA,Magazine,25.339,Sugar_Loaf,24.752,Pryor,24.501
QAc-G-0304,/CBG,Magazine,25.744,NA,Pryor,25.496,Porter,24.682,Sugar_Loaf,24.077
QAc-G-0305,/CBG,Magazine,26.027,NA,Pryor,25.469,Porter,24.594,Sugar_Loaf,23.91
QAc-G-0306,/CBG,Magazine,25.338,NA,Pryor,25.297,Porter,24.779,Sugar_Loaf,24.586
QAc-G-0307,/CBG,Magazine,25.376,NA,Pryor,25.239,Porter,24.759,Sugar_Loaf,24.626
QAc-G-0308,/CBG,Magazine,25.618,NA,Sugar_Loaf,25.251,Pryor,24.691,Porter,24.439
QAc-G-0309,/CBG,Pryor,26.13,NA,Magazine,25.412,Porter,24.898,Sugar_Loaf,23.56
QAc-G-0310,/CBG,Pryor,25.818,NA,Magazine,25.077,Porter,25.037,Sugar_Loaf,24.068
QAc-G-0311,/CBG,Pryor,25.757,NA,Magazine,25.034,Porter,24.614,Sugar_Loaf,24.596
QAc-G-0312,/CBG,Magazine,25.879,NA,Pryor,25.077,Sugar_Loaf,24.806,Porter,24.238
QAc-G-0313,/CBG,Porter,25.556,NA,Sugar_Loaf,25.255,Pryor,24.675,Magazine,24.514
QAc-G-0314,/CBG,Porter,25.667,NA,Magazine,25.083,Sugar_Loaf,24.827,Pryor,24.423
QAc-G-0315,/CBG,Porter,26.549,NA,Pryor,25.173,Sugar_Loaf,24.407,Magazine,23.871
QAc-G-0316,/CBG,Porter,25.788,NA,Pryor,25.211,Magazine,24.851,Sugar_Loaf,24.15
