Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0272,/MA,Magazine,26.466,Pryor,Pryor,25.007,Porter,24.698,Sugar_Loaf,23.829
QAc-G-0273,/MA,Pryor,26.14,Magazine,Magazine,25.844,Porter,24.435,Sugar_Loaf,23.581
QAc-G-0274,/MA,Pryor,27.445,Pryor,Porter,26.475,Magazine,23.947,Sugar_Loaf,22.134
QAc-G-0275,/UWBG,Pryor,26.033,Pyror,Magazine,25.751,Sugar_Loaf,24.206,Porter,24.011
QAc-G-0276,/FGT,Pryor,25.959,Magazine,Magazine,25.911,Sugar_Loaf,24.232,Porter,23.898
QAc-G-0279,/FGT,Magazine,26.581,Porter,Pryor,25.463,Porter,24.374,Sugar_Loaf,23.582
QAc-G-0280,/FGT,Magazine,26.559,Porter,Pryor,24.773,Porter,24.442,Sugar_Loaf,24.226
QAc-G-0281,/FGT,Pryor,26.124,Pryor,Magazine,24.996,Porter,24.446,Sugar_Loaf,24.433
QAc-G-0283,/MFBG,Sugar_Loaf,25.27,Pryor,Porter,25.124,Pryor,25.054,Magazine,24.552
QAc-G-0285,/CBG,Magazine,25.679,NA,Pryor,25.351,Porter,25.077,Sugar_Loaf,23.892
QAc-G-0286,/CBG,Pryor,26.747,NA,Magazine,25.166,Porter,24.521,Sugar_Loaf,23.567
QAc-G-0287,/CBG,Pryor,26.26,NA,Magazine,25.475,Porter,25.022,Sugar_Loaf,23.243
QAc-G-0288,/CBG,Magazine,26.304,NA,Pryor,25.7,Porter,24.715,Sugar_Loaf,23.281
QAc-G-0289,/CBG,Pryor,26.276,NA,Magazine,25.701,Porter,25.269,Sugar_Loaf,22.753
QAc-G-0290,/CBG,Porter,26.002,NA,Pryor,25.632,Magazine,25.543,Sugar_Loaf,22.822
QAc-G-0291,/CBG,Pryor,26.458,NA,Magazine,25.783,Porter,24.9,Sugar_Loaf,22.859
QAc-G-0292,/CBG,Magazine,26.646,NA,Pryor,25.414,Porter,24.803,Sugar_Loaf,23.137
QAc-G-0293,/CBG,Magazine,26.306,NA,Pryor,25.551,Sugar_Loaf,24.155,Porter,23.988
QAc-G-0294,/CBG,Porter,26.375,NA,Sugar_Loaf,25.894,Magazine,25.26,Pryor,22.472
QAc-G-0295,/CBG,Magazine,26.153,NA,Pryor,24.678,Porter,24.616,Sugar_Loaf,24.554
QAc-G-0296,/CBG,Pryor,25.57,NA,Magazine,24.907,Sugar_Loaf,24.831,Porter,24.691
QAc-G-0297,/CBG,Porter,25.448,NA,Magazine,25.439,Pryor,24.92,Sugar_Loaf,24.194
QAc-G-0298,/CBG,Porter,25.95,NA,Magazine,25.259,Sugar_Loaf,24.753,Pryor,24.039
QAc-G-0299,/CBG,Magazine,26.3,NA,Porter,25.422,Pryor,24.353,Sugar_Loaf,23.925
QAc-G-0300,/CBG,Porter,26.049,NA,Sugar_Loaf,24.773,Magazine,24.595,Pryor,24.583
QAc-G-0301,/CBG,Magazine,26.707,NA,Pryor,24.858,Porter,24.271,Sugar_Loaf,24.164
QAc-G-0302,/CBG,Porter,25.893,NA,Magazine,25.602,Sugar_Loaf,25.179,Pryor,23.327
QAc-G-0303,/CBG,Porter,25.54,NA,Magazine,25.461,Sugar_Loaf,24.956,Pryor,24.044
QAc-G-0304,/CBG,Magazine,26.123,NA,Pryor,25.604,Porter,24.682,Sugar_Loaf,23.591
QAc-G-0305,/CBG,Magazine,27.1,NA,Pryor,25.423,Porter,24.037,Sugar_Loaf,23.44
QAc-G-0306,/CBG,Pryor,25.564,NA,Magazine,25.529,Porter,24.804,Sugar_Loaf,24.103
QAc-G-0307,/CBG,Magazine,25.747,NA,Pryor,25.444,Sugar_Loaf,24.419,Porter,24.39
QAc-G-0308,/CBG,Magazine,26.361,NA,Sugar_Loaf,25.308,Pryor,24.25,Porter,24.082
QAc-G-0309,/CBG,Pryor,26.892,NA,Magazine,25.48,Porter,24.807,Sugar_Loaf,22.821
QAc-G-0310,/CBG,Pryor,26.63,NA,Porter,25.056,Magazine,24.822,Sugar_Loaf,23.493
QAc-G-0311,/CBG,Pryor,26.186,NA,Magazine,24.943,Sugar_Loaf,24.575,Porter,24.295
QAc-G-0312,/CBG,Magazine,26.743,NA,Sugar_Loaf,25.011,Pryor,24.988,Porter,23.259
QAc-G-0313,/CBG,Sugar_Loaf,25.692,NA,Porter,25.283,Pryor,24.611,Magazine,24.413
QAc-G-0314,/CBG,Porter,26.472,NA,Sugar_Loaf,25.08,Magazine,24.795,Pryor,23.653
QAc-G-0315,/CBG,Porter,27.66,NA,Pryor,25.245,Sugar_Loaf,24.306,Magazine,22.789
QAc-G-0316,/CBG,Porter,26.063,NA,Pryor,25.45,Magazine,24.697,Sugar_Loaf,23.79
